# word	offset_bits  (frame=24640 bits; window=32 bits, LSB-packed from FEC startIn)
DFA3E8D4	828
DFA547E9	4821
DFA6659B	11186
DFA81E07	19584
DFB052F3	14320
DFB1E9E0	10670
DFB1FD79	310
DFB2099F	20176
DFB79109	20690
DFB7DC8B	13726
DFB99CA9	17417
DFBC226C	14105
DFC0207A	9007
DFC65306	20504
DFC6A4E4	9786
DFCC1199	14809
DFD0F877	9661
DFD1BCDE	20798
DFD41BF8	9026
DFD6CC39	3163
DFD7E448	3090
DFDD53F7	4847
DFDE2155	9220
DFE477B3	17160
DFE8E309	7907
DFE9DB56	6258
DFEABA97	4446
DFED35DC	23452
DFF22D1E	14504
DFF2BDA9	12882
DFF354F7	12964
DFF37D8D	1752
DFF44EEC	16526
DFF63C1D	3195
DFF83015	1388
DFFD6084	930
DFFDC3B1	10853
E0024248	11218
E00291B5	14905
E0059A4A	22928
E00C42A4	24441
E00D8519	6191
E00EB668	11267
E0103D52	9000
E0199A6F	9811
E01A3DCC	8488
E01E88A8	15111
E021518A	2801
E021E716	12425
E02329AE	16635
E02596BE	1033
E029F9AD	4724
E02B2973	3248
E02D13A4	21412
E02FCB5A	12561
E033A90F	4947
E041517E	16210
E0420561	17025
E045DA66	20051
E048B277	21715
E049EDC4	3129
E04A67F5	18269
E04B12C0	14063
E04FBFE8	16541
E0506086	1626
E05393E4	6907
E053ECDE	963
E05A48E4	17070
E05B221D	3486
E05BEE36	8893
E062CE4C	23073
E0672D4E	23653
E06B08FB	20825
E06F1232	5529
E06F1CFD	18786
E070DA26	15143
E072898F	2437
E0776413	19564
E078E360	17241
E07B782C	11120
E07C6111	3898
E07E28F1	4693
E080F5BA	20118
E0830642	13914
E084896F	7932
E0863D53	8232
E0869B49	22249
E0869E53	21814
E087DD7F	383
E089A533	22426
E08AEC0C	23323
E08BEAF9	21909
E08F7187	13399
E0970FB1	10646
E09C9594	16844
E0A1E5E0	6153
E0A4040D	18614
E0A9038C	9419
E0AAA48B	1357
E0ADB0C2	16390
E0AFC18C	15347
E0AFDFB9	17433
E0B2FEAA	17787
E0B35104	11102
E0B6DD97	199
E0BB32C6	21951
E0BE554C	4577
E0C05705	1378
E0C21A02	3676
E0C63CF1	15332
E0CA8CC3	6083
E0D231EA	2488
E0D2C8A5	15712
E0D4B56F	10695
E0D6411A	1868
E0DBD241	3969
E0DD239C	11840
E0DD4210	12496
E0E3BCDE	17676
E0EA3178	6839
E0EEFEB6	3176
E0EFB1D6	1191
E0EFEEA9	4856
E0F1AEC6	11348
E0F1E113	5787
E0F2D8CD	5266
E0F69054	14636
E0F870B9	18854
E0F872BE	6129
E0FA6468	18017
E0FAB8CB	14545
E0FAE459	22135
E0FD616F	8351
E0FE1BA8	15579
E0FFA4D1	24577
E103FFB7	9283
E1070C49	6363
E108BEC1	2002
E10BF6C7	15741
E112FE68	10933
E1136307	14094
E113F2C2	5771
E1150987	20634
E1172747	17569
E11809D3	546
E1194EE4	7012
E11FB46B	776
E1210DF2	273
E1232DE9	24101
E126AE98	11570
E12A13E6	14465
E12E25FF	5562
E131E5A9	23224
E1329D32	13650
E132A6A1	4632
E133ACFB	5086
E133E350	21065
E1347151	24213
E1378105	16224
E138D670	20422
E13A2A18	6704
E13C1A96	10706
E13CD4E4	5432
E141F31A	19838
E1448C7D	14234
E144EC89	18323
E1454AC0	1071
E1459527	2374
E14637C8	6000
E1464CB2	20397
E147C7DE	22956
E14896B8	13462
E14E7F86	15296
E1551478	5292
E15B7C5A	15969
E15BF63F	321
E15CC51D	645
E15F5904	8595
E163C531	19358
E16A9A95	20954
E16BEA09	15225
E16F9F3C	10412
E1706DE9	3978
E1735EC1	18837
E1741ACA	513
E174668B	16940
E1758D5C	5232
E17BF21C	10766
E17CBE54	3862
E17D2992	170
E17D4AB1	3773
E180355C	22013
E186DA77	18162
E187F8AD	11908
E1892EA7	6350
E18FCCD3	5120
E1911842	70
E193FDCB	12663
E195DA3C	13426
E199C17C	4592
E19B6686	4294
E19D06EC	4387
E19EB5F4	15274
E1A34015	11779
E1AA8715	15907
E1AB2B5A	22740
E1ACDCFD	7114
E1AE5523	17714
E1B44DC0	15134
E1B65A5B	13566
E1BA8D74	15567
E1BDAFE7	14353
E1BE9AE8	12597
E1C2E6BD	18844
E1C3F025	18286
E1C4D679	23898
E1C5AD4E	17853
E1C6A822	12350
E1C820C6	18517
E1C86D2B	17607
E1CAFB56	6119
E1CDCEED	10005
E1CF72E6	5188
E1D8D573	10838
E1DC7FE5	5881
E1DCEE59	9643
E1DD05D0	21784
E1DE4504	15876
E1DFEABA	4454
E1DFF63C	3203
E1E2CE68	1552
E1E30885	23279
E1E4AF5B	4108
E1E8427C	4242
E1E97808	2819
E1E97C10	8251
E1EC9320	16460
E1ECC944	12184
E1ECCB63	12921
E1F2E828	19973
E1F63B02	10633
E1F81299	18279
E1FB34BC	7039
E204B314	6049
E2090172	23110
E210DFD7	3106
E2155253	9208
E2180F75	15648
E219882F	24300
E21EF179	8546
E22C617F	3025
E231BF78	14120
E2339072	1671
E2373FA9	11627
E2386D96	13576
E241CD31	8721
E241D444	13774
E241E607	4668
E242CEB7	13001
E2465987	5516
E2472E5F	2403
E249AD26	3397
E257D917	12746
E25FF703	5550
E2602720	9585
E260429D	3938
E265A3F4	20211
E266B435	3334
E266BD46	24533
E26B3CFD	23891
E26FF9BE	1761
E27280ED	23030
E2749DB3	452
E276EC9B	24409
E2772F08	20655
E2788C6F	14130
E2829503	18729
E2869E13	16244
E289371F	2224
E289EA22	9926
E28E17BF	10778
E28F120F	4681
E28F6613	21866
E2904CE8	24616
E290C3FE	13370
E293E4D5	4519
E294AA24	23799
E2975A08	10165
E29830C6	14711
E298ACCA	19343
E299E1AE	17730
E29BACA3	18645
E2A2BF5B	24196
E2A39C6B	2613
E2A6F507	7748
E2A7AFDF	24063
E2A8517F	11029
E2B47164	23594
E2B47222	11890
E2B87791	15886
E2BFB6F1	12306
E2C13251	4488
E2C1E8B9	12404
E2C5B562	2939
E2C6974E	4415
E2C7F621	4039
E2C99641	23577
E2C9F2CC	7394
E2CC8C41	11813
E2CDF65C	16417
E2CE6810	1544
E2D04CB6	15950
E2D37605	23150
E2D4D00C	18073
E2D62158	7708
E2D6A720	17846
E2E3326E	9529
E2E4A139	17383
E2E819FC	612
E2EB06EA	12803
E2EB7EA0	19598
E2EF4EE5	6774
E2F1D169	12249
E2F27E30	8529
E2F2D3B1	8124
E2F800A4	14915
E2F86576	13436
E2FCE95D	16717
E302724B	12845
E302C700	8509
E303377B	12697
E304A8DE	9397
E30885EE	23271
E3088CF0	3887
E309E923	7891
E30BDD05	19677
E30E290C	13382
E30EDA5A	15175
E31107AB	18986
E3126532	5931
E316F67D	6600
E31A6B52	13267
E31E5F32	12281
E3215277	21246
E325640E	14381
E326B36E	6969
E32767F6	3716
E327FFC3	10028
E329830D	20497
E32A8AAF	4911
E32D1FBF	14527
E32E538A	18667
E33028D6	8825
E331232F	7449
E3326E61	9521
E334B1B3	8320
E338A27A	9936
E33914EA	5326
E33A7E60	5035
E33BD136	17321
E3437991	6813
E34E419B	17124
E34FF525	2143
E35002FF	21049
E3527274	9779
E3535D1E	6391
E354114C	12343
E359C28C	20412
E35A35C6	16586
E35AA5FD	2594
E35BD59F	1484
E35D8C39	11339
E360A73F	17225
E362F739	8873
E364FEB7	10096
E3652C4B	24379
E368A5E0	4748
E36B6E45	6223
E36E59D4	17940
E36F1DC4	24323
E373E54A	8683
E3756781	16563
E37C902E	20914
E382ECCB	21957
E3858F14	19364
E38BAC1B	12809
E38D829C	17231
E390A656	18416
E392B5C8	20363
E39484AE	23764
E394F9AC	22824
E3985549	14668
E39C76B8	6626
E39FA047	18773
E3A002E1	7063
E3A2D28C	12240
E3B5C62D	6615
E3B5D10F	21495
E3B6F502	5835
E3B8507C	19848
E3B88662	24310
E3BB2ED2	105
E3BCDE53	17668
E3BF3156	15013
E3C227E5	5778
E3C279A9	5439
E3C8A08B	3055
E3CBC889	5608
E3CF0F97	19986
E3D2000D	21212
E3DFF354	12972
E3E103FF	9291
E3E3FDC7	128
E3E525CC	10888
E3E7E834	2203
E3E93B2B	8381
E3EB4703	20846
E3EDFA37	10499
E3EF002C	22941
E3EF8A0A	18743
E3EFB647	15999
E3F87B24	16470
E3FA21E9	23736
E3FC29CF	15307
E3FDC776	120
E3FF2FD6	5870
E3FF8DBC	24337
E4003C64	6988
E40112EE	23185
E401F9D3	9564
E403CC67	14745
E4046FAE	9157
E404C5D4	17825
E40E15F5	8607
E40E8BE8	20324
E40FEE46	20735
E4106347	18510
E41101FF	22507
E4113FA4	11997
E4135723	15404
E419B61F	17112
E419D095	20591
E41C70B1	19375
E41CA19B	1657
E41F4227	6489
E42156E3	5350
E422098C	19507
E4220AA5	8638
E4299580	18410
E42EEAE7	5408
E42FA64B	13126
E433162A	14283
E436959F	17600
E4392B2D	10749
E43AFBA0	13088
E43D6406	1271
E43F47F0	12521
E43FD3D0	2529
E4425713	20676
E444B097	5593
E444D797	11873
E4483C79	3074
E44EA5C6	13290
E44F299B	5977
E450440D	15864
E45045C4	3048
E453AAE1	5316
E455B641	16055
E459CB42	22119
E45A3D8F	14495
E45B2955	13707
E45E00D8	6203
E460038C	19699
E46053C5	17753
E460F3CB	22352
E461E40E	20340
E461F284	6460
E464D7DD	15383
E466C6ED	705
E46987EF	20715
E46A5748	19027
E46B6702	17046
E474D2DC	5476
E4773851	22974
E477B3DE	17152
E47A2343	12632
E4803EAC	7238
E480A9E2	11053
E481724A	20903
E485B993	9857
E486C9EF	734
E48B3794	10984
E49054E1	11594
E495FE75	20886
E496BC71	12828
E497BABD	9077
E499B719	7470
E49F3D9D	21337
E4A0FD0F	248
E4A1098B	14598
E4A139A1	17375
E4A54AB7	12026
E4ACA726	16833
E4ACB6FA	10739
E4AD2CDE	411
E4AD7230	20357
E4AF5BD3	4100
E4B16754	11387
E4B47842	2020
E4B5EC46	12114
E4B654C4	20770
E4BEB844	10951
E4C20D8C	14172
E4C51086	14003
E4C6C3C4	23053
E4C90DAE	1155
E4CFDBFC	17179
E4D0BF6B	1827
E4D1EF95	10385
E4D5C582	4503
E4D87E5D	12064
E4DDB97E	7597
E4DE2F80	14927
E4DE521E	16812
E4E8EBDA	17556
E4E9D3E7	9762
E4EA793C	19534
E4EAD848	23515
E4EC8B7B	6883
E4EEE312	5947
E4EFB73D	5654
E4F1F6FD	10508
E4F21104	19516
E4F6B78C	8847
E4F76B0E	20282
E4F93B22	6893
E4FC6058	8520
E5002B6B	3455
E5012FBE	7314
E5017F8B	16739
E5018F0E	12371
E501DB50	23021
E50415FF	18547
E5066EE8	6522
E506763D	10067
E5080689	6443
E50949EF	21986
E50CDE05	1646
E50FD311	22077
E5131FF1	2428
E51A172A	22615
E51B42A4	4783
E51C2D53	20965
E51C97D7	10962
E51CCED0	21608
E520209F	1127
E5212B8F	23758
E521EB14	16800
E525CC7B	10880
E527A2D3	2312
E527C2D7	15240
E530C033	19422
E532E772	23540
E5337277	5964
E5387741	21794
E538A6EB	18655
E53E062C	23085
E53E6B09	22818
E53E7775	17648
E541E759	2263
E543E58F	3842
E5450128	4334
E5453A6C	22594
E5485BCF	6
E549C5C9	17398
E54A9D1F	8667
E5523378	17702
E554CC40	4565
E5567740	10363
E55784CA	13664
E55DBDC4	475
E55F0A27	18336
E56A34CF	4215
E56BF2B6	13177
E56C02FC	13160
E56C50AF	16666
E57B1143	6750
E57B525E	12873
E57B7D78	7420
E57C2421	284
E57C4672	1682
E57DAB3F	6112
E57E497B	9089
E5813107	5700
E5822DF4	16338
E584F6EA	5754
E58A8861	13342
E58ADE50	16759
E58B6016	22329
E58B63CE	22547
E58F316C	3826
E594B1A2	9623
E599300A	7377
E599DAA0	17284
E59D4DEA	17928
E5A0493F	21534
E5A177DC	22104
E5A2F6AE	9129
E5A6095B	11426
E5A60FAB	22706
E5A7634B	8115
E5A99DC8	23208
E5A9DBB7	23640
E5AD3472	12546
E5B19AF0	5257
E5B1FC5E	8143
E5C18434	3683
E5CBE145	2390
E5CDB9F4	5171
E5D0517B	19964
E5D14D48	18133
E5D1B929	12044
E5D611CC	585
E5E0F872	6137
E5E11509	20642
E5E444B0	5601
E5E47A23	12640
E5E7525D	21466
E5F0A2CA	2383
E5F258B3	11396
E5F2A1F2	3851
E5F32E2F	12269
E5FAD78E	5857
E5FBADD7	7579
E5FC1BA4	11851
E601601F	14441
E602347D	5015
E6037C10	20137
E6076E13	4652
E6081F6C	10329
E608CCEA	14802
E60D28EA	8958
E60E8B04	11483
E61354C5	9501
E6154235	13829
E6155278	14662
E61F3F09	24234
E62077FB	23470
E62603B2	10254
E627078F	5800
E628ED05	19646
E628EF8B	634
E62930B0	13523
E62ADA2D	15000
E62D919E	3813
E6337277	5671
E633FC53	14730
E6344BDD	19821
E6385C1B	3988
E63AE118	562
E63DFFDC	10865
E644B76B	8465
E6469F17	6795
E64E0FAE	22147
E64FAE7E	9839
E652A707	1212
E654A8B5	18468
E658E98B	22772
E65C5E3A	12260
E65C8E9A	5487
E66188B6	9253
E667CB04	16353
E669BC26	5105
E672A4E2	17407
E674FFA8	2873
E67687AA	21597
E677B71A	16607
E677CDD2	23860
E6810D9A	1532
E683304C	3551
E6857CDA	17357
E688EBF1	10913
E68929ED	23425
E68B8C85	21260
E693F519	24034
E69656E0	21739
E698D3C6	8706
E69C4AFB	12757
E69C58FE	4050
E69F36D6	9333
E6A2CA1A	18888
E6A72177	5421
E6A9EED8	12955
E6ABFC47	13595
E6AC71B2	10113
E6AECE1D	3223
E6B09842	22806
E6B57662	19786
E6B5A78F	16021
E6B5D864	7999
E6B693A2	16115
E6B703F1	4706
E6BBACD8	4178
E6BD8345	18828
E6BD857F	22464
E6BE70E7	5205
E6C1DC67	9955
E6C38D4D	6405
E6CE4331	14295
E6D28D24	19289
E6D4719D	17338
E6DAD0BF	9320
E6DCD3E6	9344
E6DCFA3A	5164
E6E00EB6	11275
E6E049ED	3137
E6E58ADE	16767
E6E69656	21747
E6E776D4	9998
E6E953BD	23845
E6F25B2A	20779
E6F29F3B	17657
E6F74159	19906
E6FB1BAB	1743
E6FE608C	14814
E6FFEB04	935
E70378E7	18791
E70A3E3E	22961
E70E7B97	5193
E7160F45	12409
E7166462	11818
E719D3F3	5040
E71AD52F	2599
E71B72CE	17945
E71BE481	20919
E71DAE31	6620
E727B5BC	8852
E72B6285	16671
E738CE9F	5045
E73A3F13	3355
E747E266	3350
E74AEA36	16706
E74C7171	9546
E7525DBE	21458
E7596FC5	2247
E75987D5	10813
E75B501F	7837
E75DAE3E	20866
E7660F67	24001
E7667208	22524
E766AD6D	5384
E76B9AAF	13609
E76CC933	18938
E76DE123	24117
E76ECD86	16977
E76FD829	14329
E772756C	23524
E772CA58	9632
E7768364	15454
E776D477	9990
E777552F	17636
E778A3D9	21876
E77E17D4	3785
E787CBA0	19979
E7890B3A	13007
E78FF0A7	15313
E79347BE	10391
E79576F7	481
E7962D80	22335
E79B803A	11281
E7A849AA	23963
E7AB5EF1	5633
E7B3AAFD	21324
E7B8F09E	5449
E7B9736E	5181
E7BC4DFF	1772
E7BE41C7	19387
E7C52099	24623
E7C85F4C	13133
E7CA031E	12378
E7CA953A	8674
E7CEF147	21883
E7CF268F	10398
E7D1D531	5153
E7D6B44B	11313
E7D6DEA7	13860
E7DB768C	15792
E7DBD01A	20998
E7E0199A	9819
E7E13471	24221
E7E16F9F	10420
E7E811E3	18767
E7E83460	2195
E7E8DB3B	1906
E7EAA3AB	18223
E7ECC911	9738
E7EDE4CF	17195
E7EE677C	23872
E7EEBE88	7095
E7F3F6F2	17204
E7F52E49	11614
E7F5469E	3286
E7F867AD	15284
E7FE0869	21826
E800B87E	7057
E806FE32	20517
E80D7947	20983
E80DD101	22886
E80EBC52	23818
E8118945	8178
E811E3EF	18759
E8133389	13796
E8173040	10342
E8185587	13066
E819FCBA	604
E81F9B9A	21761
E827C3C9	4123
E828BD92	19957
E82937E8	846
E82977FA	6276
E82ADDC7	6649
E82B22D0	19893
E82CA59F	2656
E82E628E	19658
E82E81F9	21773
E82FEA5B	18697
E834600E	2187
E83595CF	504
E8376536	4376
E83A3834	2506
E83A93E9	7523
E8427CAD	4234
E844E461	6476
E84A8202	20576
E84CDF1F	16491
E85732A5	18481
E859E46A	19043
E85FA28B	8415
E8645148	15542
E86782A4	9433
E8720FA1	6498
E87A3F77	229
E87C3B9D	9654
E8808FA8	22871
E880A10B	1005
E880DAE2	10189
E880DE06	23673
E881AFD6	10466
E884793D	20300
E8862C06	16313
E8879308	14186
E887979D	21480
E887A512	23726
E889BEB1	7803
E88A8515	15099
E88ACB53	22186
E88BD052	861
E88D0C70	12622
E88D2EA7	22280
E88E02FC	12573
E88E15BF	333
E88E3A00	7075
E89470A3	6017
E894764F	7177
E89A575A	19229
E89B3B96	17306
E89BE403	14761
E89DD93A	16517
E89EB6A2	16093
E89FCC4C	10269
E8A2FE3E	8401
E8A33EFD	7550
E8A52103	6941
E8A6A44A	18126
E8A8621F	6694
E8A9ED58	7663
E8AB1ACA	11727
E8AE57E4	9101
E8B04329	11471
E8B4A30F	12234
E8B4E99D	2298
E8B80ACA	3258
E8B9F280	12388
E8BB58E3	15037
E8BE8847	20312
E8BE88D2	22292
E8C20C2F	22672
E8C51EA1	19075
E8C79A2E	21274
E8CD163D	16931
E8D24E52	2332
E8D4B2D1	812
E8D78A8E	2627
E8DB3B1B	1898
E8DC94A9	12037
E8DDD103	10481
E8DE6F25	20791
E8DEA959	14847
E8E0D231	2496
E8E18035	22021
E8E309E9	7899
E8EA98F8	5146
E8EB75EA	1454
E8EBDA5D	17548
E8F08386	6372
E8F4B8C0	12715
E8F90882	8648
E8FA352C	822
E8FB5468	10544
E8FBC1FF	24592
E8FC4CD6	3345
E8FDDE0B	219
E8FE0DD4	12508
E9000690	21205
E9002EB3	21390
E901EE31	19006
E903B561	11975
E903B730	24255
E9044D52	24486
E90CAD6B	1304
E91539FA	1924
E91CE2CC	11829
E920E260	3954
E922BA4B	2052
E923298B	7875
E9241160	21684
E92C54D1	23390
E92F92D1	2034
E9307416	2673
E9325506	15499
E9345FD3	24563
E93B2B83	8373
E93B6758	443
E944B211	23712
E947B000	19110
E94C5D26	2692
E94C9625	159
E94D6623	13037
E951FA61	4815
E953BD01	23837
E957E07B	11136
E95C3B8F	5892
E95D46DF	16701
E962E265	20227
E971819B	12706
E972820A	18556
E97293E1	15249
E9747DAA	10553
E977A531	2706
E977EC82	20186
E9780854	2811
E978716B	17863
E9789073	8731
E97C10C7	8243
E97DDF44	14207
E97DFD41	9038
E987946D	4797
E988A695	22062
E98A5F57	7499
E98AC5BD	11550
E98BE1AB	22756
E98DD806	2739
E98E2E33	9541
E991A22A	18007
E9925C26	23243
E992C7E4	13112
E995239D	13631
E997625C	4077
E99845DE	21093
E99966FA	11180
E99D5CA8	2282
E9A5B9EE	5467
E9A6F95A	13195
E9A8CE85	8435
E9AB8A9E	24077
E9AE053E	975
E9AE88E0	12585
E9B05205	16182
E9B3517F	22576
E9B85D06	523
E9C28A95	1078
E9C33A0D	4394
E9C4CD7A	24540
E9C64FFF	10035
E9C76BA2	21502
E9D3E7EC	9754
E9D75FEA	16904
E9DB567C	6250
E9DBA5D1	10567
E9DCAF62	6761
E9DFF2BD	12890
E9E0970F	10654
E9E2CDF6	16425
E9E6BBAC	4186
E9E83A38	2514
E9F3D424	23972
E9F3EDBB	15801
E9F3F551	18232
E9F3F664	9747
E9F9011B	9167
E9F9808D	5025
E9FF50A0	2864
EA047989	5818
EA04CC0C	17904
EA0781DD	19578
EA096D64	15209
EA0B056D	1430
EA0DFC02	9019
EA0ECDC5	7731
EA108513	12485
EA10A303	5730
EA117D10	10208
EA126AAA	23957
EA130BC9	21360
EA141633	2851
EA14515C	18189
EA189A94	15613
EA1C0048	11229
EA1E859E	19055
EA212D82	21168
EA221556	13759
EA225A3D	9910
EA301F82	7954
EA3178D0	6831
EA31D6EE	24514
EA32E766	24017
EA33D471	22849
EA35943A	18582
EA35D0C8	15557
EA36FCE5	16690
EA37B6F8	4882
EA38E53E	22834
EA3B5835	21124
EA3B9200	7252
EA43FF8C	4933
EA490CB5	16880
EA498F28	22636
EA4A42B7	2126
EA4BB7D6	21453
EA4BC165	17802
EA4F82BF	17447
EA4F8D6F	1498
EA4FA629	7513
EA52AB14	11523
EA558C0A	3762
EA57A48A	2066
EA5B8CB9	18681
EA5C634D	13278
EA5C920A	11605
EA5E957E	11148
EA5F1634	4428
EA6C439A	12779
EA6F5026	17917
EA702D24	17079
EA732953	1221
EA76B649	6330
EA793C84	19526
EA7C10D3	22260
EA7CC2A8	13840
EA82CE6A	18908
EA8B316E	6563
EA8D3D17	3277
EA9141CC	8981
EA92575B	21575
EA9326E9	2763
EA9565EB	1967
EA959F37	14835
EA95DF3E	21019
EA98F863	5138
EA9B383C	11366
EA9D8B4F	8213
EA9EEFBC	8920
EA9FBF4A	4836
EAA14EC1	7148
EAA3AB7A	18215
EAA5E1C8	17623
EAA779DB	18956
EAAA90B7	2095
EAAB9181	17767
EAAE9F3F	18244
EAB164CF	13947
EAB85545	5302
EABA97C5	4438
EABF744D	14778
EABF75D7	21310
EAC283B8	4973
EAC29816	1721
EAC2F8B5	18091
EACAD2D3	7218
EACE486C	746
EACF027D	16554
EACFD1D6	1469
EAD0F162	2956
EAD3B99D	2891
EAD64F44	354
EAD7BC79	5627
EAD84896	23507
EADEA145	18201
EAE32D1F	14535
EAE499B7	7478
EAE541E7	2271
EAE766AD	5392
EAEAA779	18964
EAED841C	2464
EAEE8C20	22684
EAF5974B	9059
EAF7AA7B	8934
EAF9F3BC	21893
EAFA8626	15623
EAFB47FF	19732
EAFE28E1	10790
EB0424D4	919
EB06EA6C	12795
EB08E63A	578
EB0B7E33	8340
EB0E1C4D	23910
EB14F372	16784
EB17BC27	20441
EB17BDCF	10443
EB1A6188	7783
EB1AB9AF	5223
EB1C95A5	422
EB1FBE97	8751
EB203525	1260
EB2097EC	8582
EB22FD22	1943
EB28F052	18631
EB2A380B	21430
EB2DF8A2	2242
EB2E97DF	9050
EB2F83A8	6853
EB30FABF	10808
EB32F7A6	13217
EB36094C	4164
EB377D97	14410
EB3A84C2	21370
EB3D3851	1089
EB3EED7C	5072
EB3FE82A	6665
EB411008	10152
EB470358	20838
EB472648	1168
EB48F66C	19208
EB5A25F3	11306
EB5E3B6F	5847
EB5F4B94	15262
EB5F58FD	8764
EB617E5A	21554
EB661CDC	3156
EB668C3A	11255
EB6A03EF	7832
EB6A29B9	16081
EB6D164F	24175
EB6F53E6	13853
EB7057E0	15356
EB71EFF9	12981
EB72833B	10076
EB75D146	7565
EB75EA0B	1446
EB75EC08	20101
EB774822	24499
EB7A65D8	4087
EB7EA078	19590
EB844BF9	10939
EB846027	552
EB91672D	22125
EB922CDE	10990
EB968BDA	9135
EB9F8066	9825
EBA04625	8184
EBA28CFB	7556
EBA97A55	11154
EBAFF524	16897
EBAFFD18	21293
EBB5C7D6	20861
EBC0B644	3493
EBC27835	10713
EBC52954	23806
EBC593E5	7401
EBC730AA	14675
EBCAF848	291
EBD1A49C	2339
EBD4160A	1437
EBD72459	10997
EBD8111A	20092
EBDA5D8D	17540
EBE88E3A	7083
EBEE8185	13078
EBF044D2	22435
EBF1F292	10897
EBF2241E	3083
EBF3B766	16986
EBF7CD27	24049
EBF9CE8F	3365
EBFAB593	364
EBFD4921	16891
EBFF463C	21287
EC000746	19096
EC037A5D	2724
EC081B23	10615
EC088D10	20085
EC0A4FC4	23133
EC0CBB5E	23307
EC14BCD9	14314
EC15D52A	1982
EC160E08	23343
EC169479	9883
EC16A9CA	21631
EC1A2DF9	18817
EC1F03E3	3911
EC1F86B3	7128
EC1FF15A	23611
EC29258D	19162
EC2BFAFC	22453
EC2CB090	19475
EC2DB940	7332
EC303237	18366
EC32169F	7984
EC372833	6535
EC41A1BE	12453
EC42F764	4022
EC450FFB	6740
EC46DB48	12098
EC4B9A71	4064
EC590023	2567
EC5A7AE8	8202
EC5C8EE7	22985
EC5F4A3D	19123
EC61CFAD	11328
EC6804BD	17521
EC696415	8102
EC69C98A	14018
EC6AB9D6	10831
EC6E0D64	1880
EC6EAC29	1733
EC75A393	1177
EC76040D	10624
EC783BBF	3186
EC7A7825	10664
EC7B35B9	24143
EC7BD38C	10050
EC7C2542	14476
EC7D5850	4984
EC7F5E57	304
EC8267DD	20170
EC827275	19551
EC89770E	18307
EC8A61EA	10232
EC8B7BAC	6875
EC8BE8F4	12731
EC8DDA28	2992
EC8F31C2	4001
EC91662B	19938
EC93203D	16452
EC9B8D94	24393
EC9CFADB	13871
EC9D099B	16502
EC9EAA14	7160
ECA39698	11440
ECA6C987	4363
ECAE0FD6	8363
ECB01364	22395
ECB82B6C	16400
ECB85F4A	180
ECB8C959	14391
ECBB4B70	95
ECC0143D	20254
ECC1ECE9	23996
ECC2667C	21853
ECC530AE	19769
ECC91126	9730
ECC94458	12176
ECCB18A2	21941
ECCB63D3	12913
ECCE21EF	8558
ECCE4110	22519
ECD1E34F	2159
ECD2F08C	7029
ECD5ADB7	5379
ECD6E76D	24133
ECD869F0	16965
ECD96587	19191
ECDC5AC4	7719
ECDE6FFE	947
ECE1DFF6	3211
ECE9F3D4	23980
ECEABF75	21318
ECEB3D38	1097
ECF78D39	17138
ECFAA2CC	6573
ECFB3EA8	6583
ECFEDE5C	3703
ED055890	19630
ED06C92C	15445
ED0C62E8	15061
ED0F5492	21588
ED12EAB1	13963
ED143756	2977
ED16BA43	1322
ED1961A1	15775
ED1AEACE	762
ED1E08F7	13411
ED1FFDC8	19722
ED20A957	14627
ED239AF6	22478
ED2D0C08	8042
ED2DC322	85
ED2EC680	17533
ED336986	20036
ED35DCD1	23444
ED383EAE	14555
ED41DF0F	12205
ED470F16	1565
ED479EF1	1786
ED4978C0	12863
ED50104E	17269
ED51A079	10534
ED542193	7627
ED5496A5	681
ED584114	11961
ED584ED5	7647
ED59F832	6101
ED5D15CA	9112
ED60D74C	21114
ED614359	17494
ED61D980	20269
ED62815D	3597
ED62BED4	1806
ED638EFC	15027
ED6C9343	6321
ED6F1981	8838
ED718B7B	6609
ED71F5A3	20855
ED7355FE	13604
ED7443CB	21489
ED74D467	8444
ED784E8A	6714
ED7878C2	23289
ED7CE719	5056
ED7F3B7E	14342
ED841C0E	2456
ED8787B3	12935
ED88E903	24271
ED8959F3	9369
ED8BFD78	3512
ED8E0D2C	15724
ED91E15B	15985
ED992675	18933
ED9B124D	10308
ED9D6392	433
ED9DF26F	14944
EDA5AE07	15163
EDA80762	23006
EDA8EEF9	9981
EDAB3E36	6243
EDB18CFD	7279
EDB9A0CC	3561
EDBB4658	15785
EDBC2465	24112
EDBC63CB	12292
EDBD408F	5829
EDBE0EFE	4868
EDC2654D	4639
EDC421BF	3113
EDC5A6EC	23157
EDC6B46B	16593
EDC833A1	20598
EDCBF75B	7586
EDCC3E7E	24241
EDCF56BD	5640
EDD13F98	10276
EDD2E8FB	10560
EDD42146	5737
EDD83FE2	23618
EDD9371B	24400
EDD9B0D3	16972
EDDB6319	7286
EDDBB07F	23625
EDDCDA51	19300
EDDD258A	23401
EDE0B351	11110
EDE44257	20684
EDE4CFDB	17187
EDE5C184	3691
EDE66188	9261
EDE6B576	19794
EDE80D79	20991
EDEE2749	464
EDF5951C	21439
EDF5E2C9	7410
EDF722D9	13720
EDFA3774	10491
EDFB052F	14324
EDFE477B	17164
EE033A90	4951
EE05393E	6911
EE06F123	5533
EE141F31	19842
EE193FDC	12667
EE1C3F02	18290
EE1D8D57	10842
EE219882	24304
EE2749DB	456
EE30E290	13386
EE31107A	18990
EE312653	5935
EE338A27	9940
EE362F73	8877
EE39C76B	6630
